participant_id,age,gender,education,income,risk_score,loss_aversion,scenario_id,sure_amount,risky_amount,risky_prob,ev_risky,chose_risky
247,58,Female,Bachelor's,$20k–50k,4.23,3.06,2,10,18,0.6,10.8,0
247,58,Female,Bachelor's,$20k–50k,4.23,3.06,3,3,20,0.25,5.0,1
247,58,Female,Bachelor's,$20k–50k,4.23,3.06,4,8,14,0.7,9.8,0
248,50,Female,Some college,$50k–100k,4.6,4.02,1,5,12,0.5,6.0,1
248,50,Female,Some college,$50k–100k,4.6,4.02,2,10,18,0.6,10.8,0
248,50,Female,Some college,$50k–100k,4.6,4.02,3,3,20,0.25,5.0,1
248,50,Female,Some college,$50k–100k,4.6,4.02,4,8,14,0.7,9.8,1
249,57,Male,Master's,$100k+,4.57,4.42,1,5,12,0.5,6.0,1
249,57,Male,Master's,$100k+,4.57,4.42,2,10,18,0.6,10.8,1
249,57,Male,Master's,$100k+,4.57,4.42,3,3,20,0.25,5.0,1
249,57,Male,Master's,$100k+,4.57,4.42,4,8,14,0.7,9.8,1
250,56,Female,Some college,$50k–100k,3.53,4.74,1,5,12,0.5,6.0,0
250,56,Female,Some college,$50k–100k,3.53,4.74,2,10,18,0.6,10.8,0
250,56,Female,Some college,$50k–100k,3.53,4.74,3,3,20,0.25,5.0,0
250,56,Female,Some college,$50k–100k,3.53,4.74,4,8,14,0.7,9.8,0
251,35,Female,Some college,$50k–100k,3.44,5.45,1,5,12,0.5,6.0,0
251,35,Female,Some college,$50k–100k,3.44,5.45,2,10,18,0.6,10.8,0
251,35,Female,Some college,$50k–100k,3.44,5.45,3,3,20,0.25,5.0,0
251,35,Female,Some college,$50k–100k,3.44,5.45,4,8,14,0.7,9.8,0
252,57,Male,Bachelor's,$20k–50k,4.43,5.03,1,5,12,0.5,6.0,0
252,57,Male,Bachelor's,$20k–50k,4.43,5.03,2,10,18,0.6,10.8,1
252,57,Male,Bachelor's,$20k–50k,4.43,5.03,3,3,20,0.25,5.0,1
252,57,Male,Bachelor's,$20k–50k,4.43,5.03,4,8,14,0.7,9.8,0
253,18,Female,Bachelor's,$20k–50k,4.3,4.31,1,5,12,0.5,6.0,0
253,18,Female,Bachelor's,$20k–50k,4.3,4.31,2,10,18,0.6,10.8,0
253,18,Female,Bachelor's,$20k–50k,4.3,4.31,3,3,20,0.25,5.0,0
253,18,Female,Bachelor's,$20k–50k,4.3,4.31,4,8,14,0.7,9.8,0
254,28,Female,Bachelor's,$50k–100k,3.59,4.3,1,5,12,0.5,6.0,0
254,28,Female,Bachelor's,$50k–100k,3.59,4.3,2,10,18,0.6,10.8,0
254,28,Female,Bachelor's,$50k–100k,3.59,4.3,3,3,20,0.25,5.0,0
254,28,Female,Bachelor's,$50k–100k,3.59,4.3,4,8,14,0.7,9.8,1
255,45,Male,High school,$100k+,3.25,5.01,1,5,12,0.5,6.0,0
255,45,Male,High school,$100k+,3.25,5.01,2,10,18,0.6,10.8,1
255,45,Male,High school,$100k+,3.25,5.01,3,3,20,0.25,5.0,0
255,45,Male,High school,$100k+,3.25,5.01,4,8,14,0.7,9.8,0
256,42,Male,Master's,$50k–100k,4.41,5.77,1,5,12,0.5,6.0,0
256,42,Male,Master's,$50k–100k,4.41,5.77,2,10,18,0.6,10.8,0
256,42,Male,Master's,$50k–100k,4.41,5.77,3,3,20,0.25,5.0,0
256,42,Male,Master's,$50k–100k,4.41,5.77,4,8,14,0.7,9.8,1
257,40,Female,Some college,$50k–100k,4.66,4.63,1,5,12,0.5,6.0,0
257,40,Female,Some college,$50k–100k,4.66,4.63,2,10,18,0.6,10.8,0
257,40,Female,Some college,$50k–100k,4.66,4.63,3,3,20,0.25,5.0,0
257,40,Female,Some college,$50k–100k,4.66,4.63,4,8,14,0.7,9.8,0
258,48,Female,High school,$50k–100k,3.73,4.03,1,5,12,0.5,6.0,0
258,48,Female,High school,$50k–100k,3.73,4.03,2,10,18,0.6,10.8,1
258,48,Female,High school,$50k–100k,3.73,4.03,3,3,20,0.25,5.0,0
258,48,Female,High school,$50k–100k,3.73,4.03,4,8,14,0.7,9.8,1
259,47,Male,Master's,$50k–100k,4.22,3.51,1,5,12,0.5,6.0,1
259,47,Male,Master's,$50k–100k,4.22,3.51,2,10,18,0.6,10.8,0
259,47,Male,Master's,$50k–100k,4.22,3.51,3,3,20,0.25,5.0,1
259,47,Male,Master's,$50k–100k,4.22,3.51,4,8,14,0.7,9.8,0
260,59,Male,PhD,<$20k,3.29,3.05,1,5,12,0.5,6.0,1
260,59,Male,PhD,<$20k,3.29,3.05,2,10,18,0.6,10.8,0
260,59,Male,PhD,<$20k,3.29,3.05,3,3,20,0.25,5.0,1
260,59,Male,PhD,<$20k,3.29,3.05,4,8,14,0.7,9.8,1
261,52,Male,Master's,$50k–100k,3.93,5.17,1,5,12,0.5,6.0,0
261,52,Male,Master's,$50k–100k,3.93,5.17,2,10,18,0.6,10.8,0
261,52,Male,Master's,$50k–100k,3.93,5.17,3,3,20,0.25,5.0,0
261,52,Male,Master's,$50k–100k,3.93,5.17,4,8,14,0.7,9.8,1
262,24,Female,Master's,$100k+,3.83,5.08,1,5,12,0.5,6.0,0
262,24,Female,Master's,$100k+,3.83,5.08,2,10,18,0.6,10.8,0
262,24,Female,Master's,$100k+,3.83,5.08,3,3,20,0.25,5.0,0
262,24,Female,Master's,$100k+,3.83,5.08,4,8,14,0.7,9.8,0
263,33,Female,Bachelor's,$20k–50k,3.31,5.08,1,5,12,0.5,6.0,0
263,33,Female,Bachelor's,$20k–50k,3.31,5.08,2,10,18,0.6,10.8,0
263,33,Female,Bachelor's,$20k–50k,3.31,5.08,3,3,20,0.25,5.0,0
263,33,Female,Bachelor's,$20k–50k,3.31,5.08,4,8,14,0.7,9.8,0
264,43,Male,Bachelor's,$50k–100k,3.84,4.37,1,5,12,0.5,6.0,1
264,43,Male,Bachelor's,$50k–100k,3.84,4.37,2,10,18,0.6,10.8,0
264,43,Male,Bachelor's,$50k–100k,3.84,4.37,3,3,20,0.25,5.0,0
264,43,Male,Bachelor's,$50k–100k,3.84,4.37,4,8,14,0.7,9.8,1
265,19,Male,High school,$20k–50k,3.4,5.91,1,5,12,0.5,6.0,0
265,19,Male,High school,$20k–50k,3.4,5.91,2,10,18,0.6,10.8,0
265,19,Male,High school,$20k–50k,3.4,5.91,3,3,20,0.25,5.0,1
265,19,Male,High school,$20k–50k,3.4,5.91,4,8,14,0.7,9.8,0
266,18,Female,Bachelor's,$50k–100k,3.96,4.02,1,5,12,0.5,6.0,0
266,18,Female,Bachelor's,$50k–100k,3.96,4.02,2,10,18,0.6,10.8,1
266,18,Female,Bachelor's,$50k–100k,3.96,4.02,3,3,20,0.25,5.0,1
266,18,Female,Bachelor's,$50k–100k,3.96,4.02,4,8,14,0.7,9.8,0
267,29,Male,Bachelor's,<$20k,3.85,5.46,1,5,12,0.5,6.0,0
267,29,Male,Bachelor's,<$20k,3.85,5.46,2,10,18,0.6,10.8,0
267,29,Male,Bachelor's,<$20k,3.85,5.46,3,3,20,0.25,5.0,1
267,29,Male,Bachelor's,<$20k,3.85,5.46,4,8,14,0.7,9.8,1
268,22,Male,Some college,$50k–100k,4.22,4.46,1,5,12,0.5,6.0,0
268,22,Male,Some college,$50k–100k,4.22,4.46,2,10,18,0.6,10.8,0
268,22,Male,Some college,$50k–100k,4.22,4.46,3,3,20,0.25,5.0,0
268,22,Male,Some college,$50k–100k,4.22,4.46,4,8,14,0.7,9.8,0
269,54,Female,Master's,$50k–100k,3.54,3.89,1,5,12,0.5,6.0,1
269,54,Female,Master's,$50k–100k,3.54,3.89,2,10,18,0.6,10.8,0
269,54,Female,Master's,$50k–100k,3.54,3.89,3,3,20,0.25,5.0,1
269,54,Female,Master's,$50k–100k,3.54,3.89,4,8,14,0.7,9.8,0
270,49,Female,Bachelor's,$20k–50k,3.61,5.09,1,5,12,0.5,6.0,0
270,49,Female,Bachelor's,$20k–50k,3.61,5.09,2,10,18,0.6,10.8,0
270,49,Female,Bachelor's,$20k–50k,3.61,5.09,3,3,20,0.25,5.0,0
270,49,Female,Bachelor's,$20k–50k,3.61,5.09,4,8,14,0.7,9.8,0
271,26,Female,High school,$50k–100k,3.99,4.91,1,5,12,0.5,6.0,1
271,26,Female,High school,$50k–100k,3.99,4.91,2,10,18,0.6,10.8,0
271,26,Female,High school,$50k–100k,3.99,4.91,3,3,20,0.25,5.0,0
271,26,Female,High school,$50k–100k,3.99,4.91,4,8,14,0.7,9.8,1
272,58,Female,Some college,$50k–100k,4.64,4.86,1,5,12,0.5,6.0,1
272,58,Female,Some college,$50k–100k,4.64,4.86,2,10,18,0.6,10.8,0
272,58,Female,Some college,$50k–100k,4.64,4.86,3,3,20,0.25,5.0,1
272,58,Female,Some college,$50k–100k,4.64,4.86,4,8,14,0.7,9.8,0
273,52,Male,Bachelor's,$100k+,4.48,4.58,1,5,12,0.5,6.0,1
273,52,Male,Bachelor's,$100k+,4.48,4.58,2,10,18,0.6,10.8,0
273,52,Male,Bachelor's,$100k+,4.48,4.58,3,3,20,0.25,5.0,1
273,52,Male,Bachelor's,$100k+,4.48,4.58,4,8,14,0.7,9.8,1
274,36,Male,High school,$20k–50k,3.68,4.46,1,5,12,0.5,6.0,1
274,36,Male,High school,$20k–50k,3.68,4.46,2,10,18,0.6,10.8,1
274,36,Male,High school,$20k–50k,3.68,4.46,3,3,20,0.25,5.0,1
274,36,Male,High school,$20k–50k,3.68,4.46,4,8,14,0.7,9.8,1
275,33,Female,Master's,$20k–50k,3.66,6.89,1,5,12,0.5,6.0,0
275,33,Female,Master's,$20k–50k,3.66,6.89,2,10,18,0.6,10.8,0
275,33,Female,Master's,$20k–50k,3.66,6.89,3,3,20,0.25,5.0,1
275,33,Female,Master's,$20k–50k,3.66,6.89,4,8,14,0.7,9.8,0
276,20,Male,Bachelor's,$20k–50k,4.47,5.68,1,5,12,0.5,6.0,0
276,20,Male,Bachelor's,$20k–50k,4.47,5.68,2,10,18,0.6,10.8,1
276,20,Male,Bachelor's,$20k–50k,4.47,5.68,3,3,20,0.25,5.0,0
276,20,Male,Bachelor's,$20k–50k,4.47,5.68,4,8,14,0.7,9.8,0
277,37,Male,Bachelor's,$100k+,4.66,5.22,1,5,12,0.5,6.0,1
277,37,Male,Bachelor's,$100k+,4.66,5.22,2,10,18,0.6,10.8,0
277,37,Male,Bachelor's,$100k+,4.66,5.22,3,3,20,0.25,5.0,1
277,37,Male,Bachelor's,$100k+,4.66,5.22,4,8,14,0.7,9.8,0
278,41,Male,Bachelor's,$100k+,3.5,4.61,1,5,12,0.5,6.0,1
278,41,Male,Bachelor's,$100k+,3.5,4.61,2,10,18,0.6,10.8,0
278,41,Male,Bachelor's,$100k+,3.5,4.61,3,3,20,0.25,5.0,0
278,41,Male,Bachelor's,$100k+,3.5,4.61,4,8,14,0.7,9.8,0
279,50,Male,Master's,$50k–100k,3.54,5.51,1,5,12,0.5,6.0,1
279,50,Male,Master's,$50k–100k,3.54,5.51,2,10,18,0.6,10.8,0
279,50,Male,Master's,$50k–100k,3.54,5.51,3,3,20,0.25,5.0,0
279,50,Male,Master's,$50k–100k,3.54,5.51,4,8,14,0.7,9.8,0
280,41,Male,Some college,$100k+,4.13,5.02,1,5,12,0.5,6.0,0
280,41,Male,Some college,$100k+,4.13,5.02,2,10,18,0.6,10.8,0
280,41,Male,Some college,$100k+,4.13,5.02,3,3,20,0.25,5.0,0
280,41,Male,Some college,$100k+,4.13,5.02,4,8,14,0.7,9.8,0
281,28,Male,Bachelor's,$50k–100k,4.03,4.53,1,5,12,0.5,6.0,0
281,28,Male,Bachelor's,$50k–100k,4.03,4.53,2,10,18,0.6,10.8,0
281,28,Male,Bachelor's,$50k–100k,4.03,4.53,3,3,20,0.25,5.0,1
281,28,Male,Bachelor's,$50k–100k,4.03,4.53,4,8,14,0.7,9.8,0
282,25,Male,Bachelor's,$50k–100k,3.86,4.2,1,5,12,0.5,6.0,0
282,25,Male,Bachelor's,$50k–100k,3.86,4.2,2,10,18,0.6,10.8,0
282,25,Male,Bachelor's,$50k–100k,3.86,4.2,3,3,20,0.25,5.0,0
282,25,Male,Bachelor's,$50k–100k,3.86,4.2,4,8,14,0.7,9.8,0
283,53,Male,Some college,<$20k,4.12,4.42,1,5,12,0.5,6.0,0
283,53,Male,Some college,<$20k,4.12,4.42,2,10,18,0.6,10.8,1
283,53,Male,Some college,<$20k,4.12,4.42,3,3,20,0.25,5.0,0
283,53,Male,Some college,<$20k,4.12,4.42,4,8,14,0.7,9.8,1
284,55,Female,Master's,$50k–100k,3.78,1.33,1,5,12,0.5,6.0,1
284,55,Female,Master's,$50k–100k,3.78,1.33,2,10,18,0.6,10.8,0
284,55,Female,Master's,$50k–100k,3.78,1.33,3,3,20,0.25,5.0,1
284,55,Female,Master's,$50k–100k,3.78,1.33,4,8,14,0.7,9.8,1
285,57,Female,Master's,<$20k,3.61,4.71,1,5,12,0.5,6.0,1
285,57,Female,Master's,<$20k,3.61,4.71,2,10,18,0.6,10.8,0
285,57,Female,Master's,<$20k,3.61,4.71,3,3,20,0.25,5.0,1
285,57,Female,Master's,<$20k,3.61,4.71,4,8,14,0.7,9.8,1
286,37,Female,Bachelor's,$100k+,2.67,4.01,1,5,12,0.5,6.0,0
286,37,Female,Bachelor's,$100k+,2.67,4.01,2,10,18,0.6,10.8,0
286,37,Female,Bachelor's,$100k+,2.67,4.01,3,3,20,0.25,5.0,1
286,37,Female,Bachelor's,$100k+,2.67,4.01,4,8,14,0.7,9.8,0
287,52,Female,Master's,$50k–100k,4.07,6.09,1,5,12,0.5,6.0,0
287,52,Female,Master's,$50k–100k,4.07,6.09,2,10,18,0.6,10.8,0
287,52,Female,Master's,$50k–100k,4.07,6.09,3,3,20,0.25,5.0,0
287,52,Female,Master's,$50k–100k,4.07,6.09,4,8,14,0.7,9.8,0
288,42,Female,Master's,$50k–100k,3.27,4.52,1,5,12,0.5,6.0,1
288,42,Female,Master's,$50k–100k,3.27,4.52,2,10,18,0.6,10.8,0
288,42,Female,Master's,$50k–100k,3.27,4.52,3,3,20,0.25,5.0,0
288,42,Female,Master's,$50k–100k,3.27,4.52,4,8,14,0.7,9.8,0
289,52,Male,Master's,<$20k,3.47,3.31,1,5,12,0.5,6.0,1
289,52,Male,Master's,<$20k,3.47,3.31,2,10,18,0.6,10.8,0
289,52,Male,Master's,<$20k,3.47,3.31,3,3,20,0.25,5.0,1
289,52,Male,Master's,<$20k,3.47,3.31,4,8,14,0.7,9.8,1
290,42,Female,Master's,$20k–50k,4.2,4.45,1,5,12,0.5,6.0,1
290,42,Female,Master's,$20k–50k,4.2,4.45,2,10,18,0.6,10.8,0
290,42,Female,Master's,$20k–50k,4.2,4.45,3,3,20,0.25,5.0,0
290,42,Female,Master's,$20k–50k,4.2,4.45,4,8,14,0.7,9.8,0
291,46,Female,Bachelor's,$20k–50k,3.76,3.45,1,5,12,0.5,6.0,0
291,46,Female,Bachelor's,$20k–50k,3.76,3.45,2,10,18,0.6,10.8,0
291,46,Female,Bachelor's,$20k–50k,3.76,3.45,3,3,20,0.25,5.0,0
291,46,Female,Bachelor's,$20k–50k,3.76,3.45,4,8,14,0.7,9.8,0
292,35,Female,Bachelor's,$20k–50k,4.94,4.97,1,5,12,0.5,6.0,1
292,35,Female,Bachelor's,$20k–50k,4.94,4.97,2,10,18,0.6,10.8,0
292,35,Female,Bachelor's,$20k–50k,4.94,4.97,3,3,20,0.25,5.0,1
292,35,Female,Bachelor's,$20k–50k,4.94,4.97,4,8,14,0.7,9.8,0
293,63,Male,Bachelor's,<$20k,3.1,4.79,1,5,12,0.5,6.0,0
293,63,Male,Bachelor's,<$20k,3.1,4.79,2,10,18,0.6,10.8,0
293,63,Male,Bachelor's,<$20k,3.1,4.79,3,3,20,0.25,5.0,0
293,63,Male,Bachelor's,<$20k,3.1,4.79,4,8,14,0.7,9.8,1
294,35,Male,Master's,$100k+,4.1,5.46,1,5,12,0.5,6.0,1
294,35,Male,Master's,$100k+,4.1,5.46,2,10,18,0.6,10.8,0
294,35,Male,Master's,$100k+,4.1,5.46,3,3,20,0.25,5.0,1
294,35,Male,Master's,$100k+,4.1,5.46,4,8,14,0.7,9.8,0
295,19,Male,Some college,$50k–100k,4.28,3.71,1,5,12,0.5,6.0,0
295,19,Male,Some college,$50k–100k,4.28,3.71,2,10,18,0.6,10.8,0
295,19,Male,Some college,$50k–100k,4.28,3.71,3,3,20,0.25,5.0,0
295,19,Male,Some college,$50k–100k,4.28,3.71,4,8,14,0.7,9.8,0
296,52,Male,Master's,$20k–50k,4.71,4.53,1,5,12,0.5,6.0,1
296,52,Male,Master's,$20k–50k,4.71,4.53,2,10,18,0.6,10.8,0
296,52,Male,Master's,$20k–50k,4.71,4.53,3,3,20,0.25,5.0,1
296,52,Male,Master's,$20k–50k,4.71,4.53,4,8,14,0.7,9.8,1
297,33,Female,Master's,$20k–50k,4.35,3.13,1,5,12,0.5,6.0,0
297,33,Female,Master's,$20k–50k,4.35,3.13,2,10,18,0.6,10.8,0
297,33,Female,Master's,$20k–50k,4.35,3.13,3,3,20,0.25,5.0,1
297,33,Female,Master's,$20k–50k,4.35,3.13,4,8,14,0.7,9.8,1
298,58,Female,High school,$20k–50k,4.09,5.2,1,5,12,0.5,6.0,0
298,58,Female,High school,$20k–50k,4.09,5.2,2,10,18,0.6,10.8,0
298,58,Female,High school,$20k–50k,4.09,5.2,3,3,20,0.25,5.0,1
298,58,Female,High school,$20k–50k,4.09,5.2,4,8,14,0.7,9.8,0
299,53,Male,Master's,$50k–100k,3.46,5.02,1,5,12,0.5,6.0,0
299,53,Male,Master's,$50k–100k,3.46,5.02,2,10,18,0.6,10.8,0
299,53,Male,Master's,$50k–100k,3.46,5.02,3,3,20,0.25,5.0,0
299,53,Male,Master's,$50k–100k,3.46,5.02,4,8,14,0.7,9.8,0
300,50,Non-binary,High school,$50k–100k,4.68,5.0,1,5,12,0.5,6.0,0
300,50,Non-binary,High school,$50k–100k,4.68,5.0,2,10,18,0.6,10.8,0
300,50,Non-binary,High school,$50k–100k,4.68,5.0,3,3,20,0.25,5.0,0
300,50,Non-binary,High school,$50k–100k,4.68,5.0,4,8,14,0.7,9.8,0
301,21,Female,Some college,$100k+,3.94,4.5,1,5,12,0.5,6.0,0
301,21,Female,Some college,$100k+,3.94,4.5,2,10,18,0.6,10.8,0
301,21,Female,Some college,$100k+,3.94,4.5,3,3,20,0.25,5.0,1
301,21,Female,Some college,$100k+,3.94,4.5,4,8,14,0.7,9.8,0
302,50,Male,Master's,$50k–100k,4.19,4.91,1,5,12,0.5,6.0,0
302,50,Male,Master's,$50k–100k,4.19,4.91,2,10,18,0.6,10.8,0
302,50,Male,Master's,$50k–100k,4.19,4.91,3,3,20,0.25,5.0,1
302,50,Male,Master's,$50k–100k,4.19,4.91,4,8,14,0.7,9.8,0
303,31,Male,Some college,$100k+,4.31,6.1,1,5,12,0.5,6.0,1
303,31,Male,Some college,$100k+,4.31,6.1,2,10,18,0.6,10.8,0
303,31,Male,Some college,$100k+,4.31,6.1,3,3,20,0.25,5.0,1
303,31,Male,Some college,$100k+,4.31,6.1,4,8,14,0.7,9.8,0
304,38,Male,Master's,$100k+,4.54,4.21,1,5,12,0.5,6.0,1
304,38,Male,Master's,$100k+,4.54,4.21,2,10,18,0.6,10.8,0
304,38,Male,Master's,$100k+,4.54,4.21,3,3,20,0.25,5.0,0
304,38,Male,Master's,$100k+,4.54,4.21,4,8,14,0.7,9.8,1
305,37,Male,Master's,$20k–50k,3.71,4.64,1,5,12,0.5,6.0,0
305,37,Male,Master's,$20k–50k,3.71,4.64,2,10,18,0.6,10.8,0
305,37,Male,Master's,$20k–50k,3.71,4.64,3,3,20,0.25,5.0,1
305,37,Male,Master's,$20k–50k,3.71,4.64,4,8,14,0.7,9.8,0
306,25,Male,Bachelor's,$100k+,4.67,3.41,1,5,12,0.5,6.0,1
306,25,Male,Bachelor's,$100k+,4.67,3.41,2,10,18,0.6,10.8,0
306,25,Male,Bachelor's,$100k+,4.67,3.41,3,3,20,0.25,5.0,1
306,25,Male,Bachelor's,$100k+,4.67,3.41,4,8,14,0.7,9.8,1
307,24,Male,High school,<$20k,3.71,3.63,1,5,12,0.5,6.0,0
307,24,Male,High school,<$20k,3.71,3.63,2,10,18,0.6,10.8,0
307,24,Male,High school,<$20k,3.71,3.63,3,3,20,0.25,5.0,0
307,24,Male,High school,<$20k,3.71,3.63,4,8,14,0.7,9.8,0
308,20,Male,Some college,$100k+,3.7,4.6,1,5,12,0.5,6.0,0
308,20,Male,Some college,$100k+,3.7,4.6,2,10,18,0.6,10.8,0
308,20,Male,Some college,$100k+,3.7,4.6,3,3,20,0.25,5.0,1
308,20,Male,Some college,$100k+,3.7,4.6,4,8,14,0.7,9.8,1
309,34,Male,Bachelor's,$20k–50k,3.65,5.6,1,5,12,0.5,6.0,0
309,34,Male,Bachelor's,$20k–50k,3.65,5.6,2,10,18,0.6,10.8,0
309,34,Male,Bachelor's,$20k–50k,3.65,5.6,3,3,20,0.25,5.0,1
309,34,Male,Bachelor's,$20k–50k,3.65,5.6,4,8,14,0.7,9.8,0
310,50,Female,PhD,$100k+,4.02,4.24,1,5,12,0.5,6.0,0
310,50,Female,PhD,$100k+,4.02,4.24,2,10,18,0.6,10.8,0
310,50,Female,PhD,$100k+,4.02,4.24,3,3,20,0.25,5.0,0
310,50,Female,PhD,$100k+,4.02,4.24,4,8,14,0.7,9.8,0
311,29,Male,Bachelor's,$100k+,4.45,4.26,1,5,12,0.5,6.0,0
311,29,Male,Bachelor's,$100k+,4.45,4.26,2,10,18,0.6,10.8,0
311,29,Male,Bachelor's,$100k+,4.45,4.26,3,3,20,0.25,5.0,1
311,29,Male,Bachelor's,$100k+,4.45,4.26,4,8,14,0.7,9.8,1
312,39,Female,Some college,$100k+,4.42,4.09,1,5,12,0.5,6.0,1
312,39,Female,Some college,$100k+,4.42,4.09,2,10,18,0.6,10.8,0
312,39,Female,Some college,$100k+,4.42,4.09,3,3,20,0.25,5.0,0
312,39,Female,Some college,$100k+,4.42,4.09,4,8,14,0.7,9.8,0
313,39,Male,Bachelor's,$50k–100k,4.49,3.97,1,5,12,0.5,6.0,1
313,39,Male,Bachelor's,$50k–100k,4.49,3.97,2,10,18,0.6,10.8,1
313,39,Male,Bachelor's,$50k–100k,4.49,3.97,3,3,20,0.25,5.0,1
313,39,Male,Bachelor's,$50k–100k,4.49,3.97,4,8,14,0.7,9.8,0
314,63,Non-binary,Bachelor's,$20k–50k,3.92,4.79,1,5,12,0.5,6.0,1
314,63,Non-binary,Bachelor's,$20k–50k,3.92,4.79,2,10,18,0.6,10.8,0
314,63,Non-binary,Bachelor's,$20k–50k,3.92,4.79,3,3,20,0.25,5.0,1
314,63,Non-binary,Bachelor's,$20k–50k,3.92,4.79,4,8,14,0.7,9.8,0
315,47,Male,Master's,<$20k,3.7,3.0,1,5,12,0.5,6.0,0
315,47,Male,Master's,<$20k,3.7,3.0,2,10,18,0.6,10.8,1
315,47,Male,Master's,<$20k,3.7,3.0,3,3,20,0.25,5.0,1
315,47,Male,Master's,<$20k,3.7,3.0,4,8,14,0.7,9.8,0
316,55,Male,High school,$20k–50k,4.14,5.78,1,5,12,0.5,6.0,0
316,55,Male,High school,$20k–50k,4.14,5.78,2,10,18,0.6,10.8,0
316,55,Male,High school,$20k–50k,4.14,5.78,3,3,20,0.25,5.0,1
316,55,Male,High school,$20k–50k,4.14,5.78,4,8,14,0.7,9.8,0
317,55,Non-binary,Master's,$20k–50k,4.59,3.83,1,5,12,0.5,6.0,1
317,55,Non-binary,Master's,$20k–50k,4.59,3.83,2,10,18,0.6,10.8,0
317,55,Non-binary,Master's,$20k–50k,4.59,3.83,3,3,20,0.25,5.0,0
317,55,Non-binary,Master's,$20k–50k,4.59,3.83,4,8,14,0.7,9.8,0
318,62,Female,Bachelor's,$50k–100k,4.5,5.22,1,5,12,0.5,6.0,0
318,62,Female,Bachelor's,$50k–100k,4.5,5.22,2,10,18,0.6,10.8,0
318,62,Female,Bachelor's,$50k–100k,4.5,5.22,3,3,20,0.25,5.0,0
318,62,Female,Bachelor's,$50k–100k,4.5,5.22,4,8,14,0.7,9.8,0
319,25,Female,PhD,$20k–50k,3.78,3.23,1,5,12,0.5,6.0,0
319,25,Female,PhD,$20k–50k,3.78,3.23,2,10,18,0.6,10.8,1
319,25,Female,PhD,$20k–50k,3.78,3.23,3,3,20,0.25,5.0,1
319,25,Female,PhD,$20k–50k,3.78,3.23,4,8,14,0.7,9.8,0
320,44,Male,Some college,$100k+,2.92,5.17,1,5,12,0.5,6.0,1
320,44,Male,Some college,$100k+,2.92,5.17,2,10,18,0.6,10.8,0
320,44,Male,Some college,$100k+,2.92,5.17,3,3,20,0.25,5.0,0
320,44,Male,Some college,$100k+,2.92,5.17,4,8,14,0.7,9.8,0
321,44,Male,Bachelor's,$50k–100k,3.55,5.17,1,5,12,0.5,6.0,0
321,44,Male,Bachelor's,$50k–100k,3.55,5.17,2,10,18,0.6,10.8,0
321,44,Male,Bachelor's,$50k–100k,3.55,5.17,3,3,20,0.25,5.0,1
321,44,Male,Bachelor's,$50k–100k,3.55,5.17,4,8,14,0.7,9.8,0
322,51,Female,PhD,$100k+,4.5,4.88,1,5,12,0.5,6.0,1
322,51,Female,PhD,$100k+,4.5,4.88,2,10,18,0.6,10.8,1
322,51,Female,PhD,$100k+,4.5,4.88,3,3,20,0.25,5.0,1
322,51,Female,PhD,$100k+,4.5,4.88,4,8,14,0.7,9.8,0
323,38,Female,High school,<$20k,3.17,3.51,1,5,12,0.5,6.0,0
323,38,Female,High school,<$20k,3.17,3.51,2,10,18,0.6,10.8,0
323,38,Female,High school,<$20k,3.17,3.51,3,3,20,0.25,5.0,0
323,38,Female,High school,<$20k,3.17,3.51,4,8,14,0.7,9.8,0
324,47,Female,PhD,$100k+,5.03,4.75,1,5,12,0.5,6.0,0
324,47,Female,PhD,$100k+,5.03,4.75,2,10,18,0.6,10.8,1
324,47,Female,PhD,$100k+,5.03,4.75,3,3,20,0.25,5.0,0
324,47,Female,PhD,$100k+,5.03,4.75,4,8,14,0.7,9.8,1
325,50,Female,Bachelor's,$100k+,3.58,3.32,1,5,12,0.5,6.0,0
325,50,Female,Bachelor's,$100k+,3.58,3.32,2,10,18,0.6,10.8,0
325,50,Female,Bachelor's,$100k+,3.58,3.32,3,3,20,0.25,5.0,1
325,50,Female,Bachelor's,$100k+,3.58,3.32,4,8,14,0.7,9.8,1
326,45,Male,High school,$50k–100k,4.49,4.25,1,5,12,0.5,6.0,0
326,45,Male,High school,$50k–100k,4.49,4.25,2,10,18,0.6,10.8,1
326,45,Male,High school,$50k–100k,4.49,4.25,3,3,20,0.25,5.0,1
326,45,Male,High school,$50k–100k,4.49,4.25,4,8,14,0.7,9.8,1
327,64,Female,Some college,$50k–100k,4.6,5.53,1,5,12,0.5,6.0,1
327,64,Female,Some college,$50k–100k,4.6,5.53,2,10,18,0.6,10.8,0
327,64,Female,Some college,$50k–100k,4.6,5.53,3,3,20,0.25,5.0,0
327,64,Female,Some college,$50k–100k,4.6,5.53,4,8,14,0.7,9.8,0
328,50,Male,Master's,$50k–100k,4.11,5.3,1,5,12,0.5,6.0,1
328,50,Male,Master's,$50k–100k,4.11,5.3,2,10,18,0.6,10.8,1
328,50,Male,Master's,$50k–100k,4.11,5.3,3,3,20,0.25,5.0,1
328,50,Male,Master's,$50k–100k,4.11,5.3,4,8,14,0.7,9.8,0
329,22,Male,High school,$20k–50k,3.88,4.52,1,5,12,0.5,6.0,0
329,22,Male,High school,$20k–50k,3.88,4.52,2,10,18,0.6,10.8,0
329,22,Male,High school,$20k–50k,3.88,4.52,3,3,20,0.25,5.0,1
